Ship_ID,Sensor_Alpha,Sensor_Beta,Zone,Last_Service_Date,Error_Log,Random_Noise,Maintenance_Needed
SHP-6098,53.2624197616315,2145.9878434174893,Sector_D,2024-07-21,Warning: High Temp,0.6123582407265051,1
SHP-6099,43.875914683808105,506.88824661147856,Sector_C,2024-08-21,None,0.21327055780024973,0
SHP-6100,64.55315037253789,250.5370732950104,Sector_A,2024-03-20,None,0.43206759602393463,1
SHP-6101,41.89068289981904,350.8512929311353,Sector_C,2024-04-15,None,0.7213500976813143,1
SHP-6102,57.98822667356866,90.83137080592233,Sector_B,2024-05-30,None,0.806136496965393,1
SHP-6103,43.76460699147564,2020.7016646599172,Sector_B,2024-04-24,None,0.6204870834283872,1
SHP-6104,49.14184688706878,600.5994041378931,Sector_C,2024-11-11,None,0.5879228663817719,0
SHP-6105,48.39847375960223,480.0638451312603,Sector_D,2024-03-25,None,0.203525919435119,0
SHP-6106,49.95937347375569,642.8767912851771,Sector_D,2024-11-13,Warning: High Temp,0.010025242213242636,1
SHP-6107,55.5128846059323,362.2231969587788,Sector_B,2024-07-07,Warning: High Temp,0.21011030330167846,0
SHP-6108,65.93705434044422,786.8906332197168,Sector_B,2024-09-08,None,0.18873410578285232,1
SHP-6109,52.84246160916475,211.27695416696176,Sector_A,2024-07-03,None,0.7771164988115128,1
SHP-6110,33.07295197937592,341.3754782250364,Sector_C,2024-03-28,None,0.02820254928307997,0
SHP-6111,51.18508613701806,26.279513867216718,Sector_A,2024-10-24,Warning: High Temp,0.4986434689460949,0
SHP-6112,54.000941556169636,130.99597775292227,Sector_C,2024-03-17,None,0.33737440125827656,0
SHP-6113,39.42160056077349,95.23937069948083,Sector_B,2024-05-25,None,0.23670419680066013,1
SHP-6114,55.13923746848228,3150.0218270627406,Sector_C,2024-03-29,None,0.7448906368001785,1
SHP-6115,49.182430434305026,1617.3968293183225,Sector_B,2024-11-24,None,0.25710451353685426,1
SHP-6116,46.793951191638406,2757.02736153045,Sector_C,2024-12-29,Error: Pressure Drop,0.26008574064831413,1
SHP-6117,51.81125105870384,2127.4428208479494,Sector_B,2024-04-22,Error: Pressure Drop,0.8241673567729413,0
SHP-6118,51.53220633457746,1872.7611389420363,Sector_B,2024-11-03,Warning: High Temp,0.4599254035593957,0
SHP-6119,62.47173485998831,1601.3189094036813,Sector_A,2024-05-13,Warning: High Temp,0.6835542124126694,1
SHP-6120,40.66588242964993,779.6047538886345,Sector_B,2024-08-30,None,0.9955663479124546,1
SHP-6121,56.574077674013964,1382.7855483681944,Sector_D,2024-08-19,Warning: High Temp,0.707870386363772,0
SHP-6122,55.96628916573904,1163.322647478984,Sector_A,2024-09-21,Warning: High Temp,0.6116762937713759,0
SHP-6123,64.34373487497629,944.5368521722136,Sector_A,2024-12-14,Error: Pressure Drop,0.3610548224253104,0
SHP-6124,56.15325665840257,1981.388554473295,Sector_C,2024-02-10,None,0.24265197033335206,1
SHP-6125,47.90447148683637,3844.188897194066,Sector_A,2024-03-10,None,0.1450048202690395,0
SHP-6126,49.39695391564866,2783.058881364407,Sector_D,2024-10-16,None,0.6780206962249831,1
SHP-6127,41.23385271838494,246.47564697714733,Sector_C,2024-10-04,Error: Pressure Drop,0.9628953757423742,1
SHP-6128,52.618591775929296,516.1107024637885,Sector_B,2024-08-24,None,0.5435236017151436,1
SHP-6129,38.88749907967041,117.58030366039004,Sector_B,2024-06-02,None,0.42092766652679015,0
SHP-6130,54.56805591649142,156.3822298807924,Sector_C,2024-07-20,None,0.9547735672457669,1
SHP-6131,48.71976713737648,672.3309806536231,Sector_C,2024-11-29,None,0.2801736072495149,0
SHP-6132,49.78881630728853,775.469352835928,Sector_B,2024-03-21,None,0.3065075662505997,1
SHP-6133,56.26566079812101,708.2777250612579,Sector_D,2024-08-11,None,0.7361265119075778,1
SHP-6134,55.8830067232948,2249.1495731677137,Sector_D,2024-02-14,None,0.38266852063075407,1
SHP-6135,45.830276897702085,1788.9633725615474,Sector_A,2024-04-20,Warning: High Temp,0.6152892459895496,0
SHP-6136,41.10561014627415,1064.4857158905224,Sector_A,2024-05-15,None,0.6140296264498256,1
SHP-6137,50.96831089909093,288.6769929372006,Sector_B,2024-09-03,Error: Pressure Drop,0.35768431084791985,1
SHP-6138,51.9489195922212,1434.4248709367155,Sector_D,2024-06-23,Warning: High Temp,0.47906691974850957,1
SHP-6139,42.59278532530605,168.22755144753071,Sector_C,2024-02-29,None,0.997313330077787,0
SHP-6140,56.04327054361355,404.7929104703422,Sector_B,2024-08-19,None,0.9201738297487306,0
SHP-6141,51.05459393412953,840.0448007403427,Sector_A,2024-11-20,Warning: High Temp,0.07608270392061789,0
SHP-6142,41.25213136169754,800.0645463407757,Sector_B,2024-10-08,Error: Pressure Drop,0.32795308932670697,1
SHP-6143,41.90559591850718,224.81678104760104,Sector_D,2024-05-24,None,0.8123805059442996,0
SHP-6144,62.40183884690045,1766.6322539626647,Sector_B,2024-08-02,None,0.06484525452307544,1
SHP-6145,31.580853148042483,41.39344124574616,Sector_D,2024-08-31,None,0.6860384633214621,1
SHP-6146,45.037072279373874,135.43129830473032,Sector_B,2024-01-21,None,0.6434843572456175,0
SHP-6147,66.35649025679977,888.9669128270284,Sector_A,2024-02-17,None,0.44845389979015804,0
SHP-6148,55.49792495331329,600.3616052295694,Sector_A,2024-02-15,None,0.23512844052816229,1
SHP-6149,46.61155832296502,28.922148747345577,Sector_C,2024-06-14,None,0.03430666670015392,1
SHP-6150,73.25575333596018,5929.009580746385,Sector_C,2024-10-30,None,0.03747391981252368,0
SHP-6151,56.26435982521988,5423.145309363464,Sector_D,2024-09-20,None,0.9590162050630266,0
SHP-6152,46.086003440439704,458.0979020743262,Sector_A,2024-08-03,None,0.9039060877572475,0
SHP-6153,56.28800629992037,13.005992441078332,Sector_C,2024-06-14,Warning: High Temp,0.41137094810063146,0
SHP-6154,43.54017863624473,980.2365750091095,Sector_D,2024-09-06,None,0.7298322891072813,0
SHP-6155,47.97410141264103,128.2684333286327,Sector_A,2024-01-04,Warning: High Temp,0.8960571564521878,0
SHP-6156,47.53967091011218,3190.7042927034486,Sector_D,2024-08-02,Warning: High Temp,0.5564590835662907,0
SHP-6157,35.13447347041239,563.2953080378206,Sector_A,2024-11-02,Error: Pressure Drop,0.04918129624647727,0
SHP-6158,41.75681748968755,1597.5895406404009,Sector_A,2024-03-28,Warning: High Temp,0.8183332387999307,1
SHP-6159,47.09376637003576,645.3161058927233,Sector_B,2024-05-01,Error: Pressure Drop,0.7281870373635573,1
SHP-6160,40.63053541405909,179.77624806999705,Sector_D,2024-01-25,Error: Pressure Drop,0.8253635547402925,0
SHP-6161,81.74926342251685,673.7247581487799,Sector_B,2024-05-16,Warning: High Temp,0.8827224231306848,0
SHP-6162,58.32834514757911,2032.031376325699,Sector_C,2024-07-01,None,0.29954147343086135,0
SHP-6163,34.845360051564406,860.0746796699318,Sector_A,2024-03-01,None,0.8471835861085559,1
SHP-6164,57.89799042498466,1626.1959807158917,Sector_D,2024-03-11,None,0.953057803767732,0
SHP-6165,41.41215907852994,1848.96097402468,Sector_D,2024-01-31,Warning: High Temp,0.8647030127763435,1
SHP-6166,47.85248948905602,148.42678480649252,Sector_D,2024-01-19,None,0.9847322039782074,0
SHP-6167,56.71960199980678,1235.7984300350613,Sector_C,2024-07-23,None,0.6351036779093923,1
SHP-6168,47.44777008303515,158.18554349549933,Sector_D,2024-10-06,Error: Pressure Drop,0.40720296151062496,0
SHP-6169,66.66712942906906,674.1129203103498,Sector_A,2024-10-23,None,0.31775463592164366,0
SHP-6170,57.076247002461926,761.6318185980081,Sector_A,2024-01-27,Warning: High Temp,0.9114615636885625,1
SHP-6171,48.90198225048537,672.6529046393155,Sector_A,2024-05-31,None,0.18713411646282763,1
SHP-6172,60.250460358035625,361.5823462355134,Sector_C,2024-06-19,Error: Pressure Drop,0.4774119507728123,0
SHP-6173,49.46606837003328,2680.229666075229,Sector_C,2024-12-26,None,0.23668679219443522,1
SHP-6174,47.731586826692514,561.3905293075306,Sector_A,2024-02-08,None,0.9020050280542165,1
SHP-6175,47.13708680577192,1309.5886724940874,Sector_C,2024-08-11,Warning: High Temp,0.5666529797786801,1
SHP-6176,52.55681215508268,556.120220811546,Sector_D,2024-09-24,None,0.8303403967168489,1
SHP-6177,46.19128055109961,635.4168414204169,Sector_C,2024-10-25,Error: Pressure Drop,0.27636931721590374,0
SHP-6178,45.70618921061044,361.84091821862324,Sector_C,2024-07-10,Warning: High Temp,0.9684350760155801,1
SHP-6179,53.152657406027416,322.2884211184923,Sector_B,2024-08-19,None,0.8345367744573392,0
SHP-6180,61.25344493365227,201.12662755080024,Sector_A,2024-04-29,Warning: High Temp,0.4622582920585251,1
SHP-6181,59.172385039724574,56.57780080446972,Sector_C,2024-04-08,None,0.9741170581330926,1
SHP-6182,32.182310711592095,1340.2259317233593,Sector_D,2024-06-19,None,0.638917093770183,0
SHP-6183,49.4744896741104,296.44296936177386,Sector_A,2024-04-09,None,0.21182737802295126,1
SHP-6184,54.04992393030958,4893.182379039121,Sector_C,2024-01-03,Error: Pressure Drop,0.08691502233177772,0
SHP-6185,51.87125041565379,2310.459701117232,Sector_A,2024-01-17,None,0.08593245748604739,1
SHP-6186,58.584547949526446,1231.8706288032017,Sector_B,2024-02-24,Error: Pressure Drop,0.28478730630240645,1
SHP-6187,43.60066853244713,1615.2290713080813,Sector_B,2024-03-14,Error: Pressure Drop,0.6712094337401815,0
SHP-6188,46.91808524617623,1844.865890182559,Sector_A,2024-01-15,None,0.0538624359592077,0
SHP-6189,44.66894685768707,537.1654746638502,Sector_A,2024-02-16,None,0.4754141079409644,0
SHP-6190,50.895813964686155,684.5052214957232,Sector_C,2024-09-29,Error: Pressure Drop,0.6333462878501338,1
SHP-6191,49.317839978158894,129.29150748176485,Sector_B,2024-08-10,Error: Pressure Drop,0.3337242889608528,0
SHP-6192,45.728906286381054,262.4290089382431,Sector_C,2024-02-29,None,0.05893047121160355,0
SHP-6193,49.65251290653737,386.10113695017924,Sector_B,2024-03-08,None,0.060175311153329525,0
SHP-6194,45.425081290266675,49.64309628996312,Sector_C,2024-06-01,Warning: High Temp,0.8013043199864157,0
SHP-6195,33.34139913245642,986.9577120874613,Sector_B,2024-02-21,None,0.25568633083610104,0
SHP-6196,47.835903728863094,1107.2012229239683,Sector_D,2024-04-05,None,0.8405272959990107,1
SHP-6197,45.92601648287971,149.58482332686748,Sector_A,2024-08-14,Warning: High Temp,0.3249187388416396,0
SHP-6198,45.24164471537987,84.50209561625717,Sector_A,2024-04-13,Warning: High Temp,0.9348734860761039,1
SHP-6199,43.03035152041852,1791.4463341180685,Sector_B,2024-07-23,Warning: High Temp,0.9952509441967848,1
SHP-6200,33.727766805469145,1903.6933562786185,Sector_B,2024-05-12,Warning: High Temp,0.7977210407742847,1
SHP-6201,46.69762768459324,670.9853287712267,Sector_D,2024-12-17,Error: Pressure Drop,0.5985575165738202,0
SHP-6202,49.20313555371023,3427.0563265876012,Sector_D,2024-01-11,Error: Pressure Drop,0.03517131306335386,0
SHP-6203,40.581612954929554,554.3179393158389,Sector_D,2024-04-20,Error: Pressure Drop,0.5713451986168244,1
SHP-6204,56.7331162995006,61.83326442047525,Sector_B,2024-05-27,Error: Pressure Drop,0.05118624643662384,1
SHP-6205,45.09815691597745,611.4954472385443,Sector_D,2024-11-08,None,0.8861767693645333,0
SHP-6206,56.91944432851571,1356.72998533612,Sector_A,2024-06-24,None,0.23055495115145874,0
SHP-6207,37.78620882694158,1717.2613464499261,Sector_D,2024-05-27,None,0.6419143378186654,1
SHP-6208,54.813267337681054,1621.1779116047967,Sector_B,2024-05-18,Error: Pressure Drop,0.47395524428747915,1
SHP-6209,64.74421716216115,41.179602689328966,Sector_B,2024-07-20,None,0.5484726129553193,0
SHP-6210,46.650247224448606,4091.948670990579,Sector_A,2024-08-19,None,0.3919123249129258,1
SHP-6211,64.44972133048492,52.54190106078543,Sector_C,2024-05-10,None,0.25724159718700335,1
SHP-6212,36.945761076431154,91.4623889993918,Sector_B,2024-05-26,Warning: High Temp,0.0445657626649727,1
SHP-6213,48.49989991334514,123.59045196402298,Sector_C,2024-10-03,None,0.5242064166889637,0
SHP-6214,42.62358844248044,2799.2571663558274,Sector_D,2024-03-20,Warning: High Temp,0.048225551672216094,0
SHP-6215,61.14841629294253,666.1421045848116,Sector_C,2024-08-24,None,0.920622280352159,0
SHP-6216,45.561056410254466,1538.2725605399812,Sector_A,2024-04-18,None,0.8257750270327924,1
SHP-6217,50.160744242754156,150.60895087046464,Sector_A,2024-02-12,Warning: High Temp,0.9495109589463341,1
SHP-6218,42.47809160483351,444.7393653420396,Sector_D,2024-09-04,None,0.6258782779055817,1
SHP-6219,57.102102440630546,897.5765568952334,Sector_D,2024-10-30,Error: Pressure Drop,0.8861604331599491,1
SHP-6220,54.356211807986725,1593.1602346181742,Sector_B,2024-07-11,Warning: High Temp,0.09098680087951838,1
SHP-6221,49.45653351833453,3083.9186905171696,Sector_C,2024-09-21,None,0.3445744070668728,0
SHP-6222,53.59043462555819,3227.2495353707914,Sector_C,2024-01-17,None,0.8404797389871975,0
SHP-6223,51.714062369995844,886.5162261855473,Sector_A,2024-06-24,None,0.1258393972237165,0
SHP-6224,52.32383451164334,2618.1580942044193,Sector_A,2024-12-08,Error: Pressure Drop,0.3439623837796878,1
SHP-6225,53.269125234455906,9.161619286466127,Sector_B,2024-01-29,None,0.37886616974955956,0
SHP-6226,56.58532148858831,2472.4813354628577,Sector_A,2024-02-08,None,0.6817990626698986,0
SHP-6227,43.999491371322804,286.282059458406,Sector_B,2024-11-13,None,0.2322812158781068,0
SHP-6228,53.14385348816159,260.7312039063248,Sector_D,2024-09-13,None,0.7147596520931032,0
SHP-6229,49.71985239478834,3235.5298419285045,Sector_A,2024-12-31,None,0.15403188694896364,1
SHP-6230,32.25505191642299,2604.65051903145,Sector_B,2024-02-11,Error: Pressure Drop,0.5413355791025569,0
SHP-6231,45.97058644966374,1113.601017678799,Sector_D,2024-10-05,Error: Pressure Drop,0.6203170527763688,1
SHP-6232,45.58847154569901,1143.159552696772,Sector_D,2024-01-25,Error: Pressure Drop,0.42955532964037213,0
SHP-6233,45.319743778108865,26.064892355918236,Sector_D,2024-08-15,Error: Pressure Drop,0.23197878276742334,0
SHP-6234,50.5915136859503,3009.638339797097,Sector_B,2024-06-19,None,0.9362569814741194,0
SHP-6235,55.161722474170865,636.9091989769203,Sector_A,2024-05-31,None,0.284306774561247,0
SHP-6236,41.957718398272185,25.26741065465485,Sector_A,2024-05-06,Error: Pressure Drop,0.8720164895013829,1
SHP-6237,34.947136354859246,322.54214939830325,Sector_B,2024-08-15,Error: Pressure Drop,0.6943567185936438,0
SHP-6238,43.97050828672694,526.6416790316429,Sector_B,2024-11-11,None,0.6489757817232962,0
SHP-6239,58.175927062383664,55.929487914289176,Sector_D,2024-02-28,None,0.9641365464266255,1
SHP-6240,43.02679147276573,279.8445254403065,Sector_B,2024-07-11,None,0.18344043157771217,1
SHP-6241,61.514661790281636,489.10712788309087,Sector_C,2024-07-05,Warning: High Temp,0.44990868491698977,0
SHP-6242,61.92797921785005,422.4367877614472,Sector_B,2024-08-28,None,0.8632479448924584,0
SHP-6243,51.29393104688598,639.7545787907793,Sector_B,2024-09-13,Warning: High Temp,0.7800645912546453,1
SHP-6244,35.89543540688076,1131.708898626759,Sector_D,2024-06-05,Error: Pressure Drop,0.17477756034805414,1
SHP-6245,41.133321115859395,1583.4131938734688,Sector_C,2024-10-13,Warning: High Temp,0.23628080951696728,0
SHP-6246,59.0563835461266,797.1864436542844,Sector_A,2024-04-03,None,0.2562369548341026,1
SHP-6247,46.43449468554578,198.02476564137197,Sector_B,2024-07-03,None,0.3736202969877058,0
SHP-6248,38.440313076415514,916.272684666881,Sector_B,2024-12-20,Warning: High Temp,0.6027511713561045,1
SHP-6249,45.53672207948774,1282.8392858149048,Sector_C,2024-01-16,None,0.4681704302595433,1
SHP-6250,55.194534150389636,673.7484957036936,Sector_B,2024-05-15,Error: Pressure Drop,0.7223816167627315,1
SHP-6251,48.34185748090822,3443.579812456464,Sector_A,2024-03-28,None,0.5897875679970414,1
SHP-6252,59.42766885510219,1298.884491336741,Sector_C,2024-07-30,None,0.8196453304388551,0
SHP-6253,33.08313588745116,1026.7697072113738,Sector_C,2024-12-06,None,0.8720896173061554,0
SHP-6254,47.41974464483222,17.306959353147054,Sector_C,2024-11-24,Error: Pressure Drop,0.742500427082095,1
SHP-6255,70.46106260372993,234.03215874909964,Sector_C,2024-07-11,None,0.797165291704799,0
SHP-6256,46.83314837813599,1145.8333583075664,Sector_D,2024-01-18,None,0.12096670457414327,0
SHP-6257,65.36422509349173,1114.6963959432617,Sector_B,2024-04-20,Warning: High Temp,0.7483092055311444,0
SHP-6258,45.44148668284674,113.87428457023015,Sector_A,2024-10-04,Error: Pressure Drop,0.33887328962868557,1
SHP-6259,45.23671279916542,2703.003295881261,Sector_D,2024-12-08,None,0.6452905452580493,1
SHP-6260,35.59546818545378,435.8319325307724,Sector_D,2024-05-22,None,0.3619252342934266,1
SHP-6261,67.55809648344739,931.4764952638591,Sector_C,2024-11-01,None,0.04539576255545108,0
SHP-6262,65.09807340286909,1498.8757172908263,Sector_A,2025-01-01,None,0.0006368360269750628,1
SHP-6263,55.17755270369835,1831.1159087486594,Sector_B,2024-05-19,Error: Pressure Drop,0.6760304813334521,1
SHP-6264,34.77018265244824,133.47409768703636,Sector_D,2024-07-03,None,0.4497510070460615,0
SHP-6265,25.96484447978422,353.72312525571346,Sector_B,2024-06-28,None,0.3916249530470326,1
SHP-6266,48.97048671177281,885.1275899117627,Sector_D,2024-02-27,Warning: High Temp,0.8721301076797623,1
SHP-6267,45.73174182939782,220.38461855531287,Sector_B,2024-07-02,None,0.1903803051460139,1
SHP-6268,45.39756361354694,2521.1859399961645,Sector_A,2024-05-19,Warning: High Temp,0.33642134594366824,0
SHP-6269,41.549290531070774,350.6611489773569,Sector_C,2024-08-16,None,0.7128327914822793,1
SHP-6270,48.63156309812093,325.5222402825836,Sector_C,2024-02-28,None,0.5669198484977862,1
SHP-6271,51.69275029462054,332.60439030426306,Sector_B,2024-04-12,Error: Pressure Drop,0.2551157708442876,0
SHP-6272,55.080398520687304,255.8183870283215,Sector_A,2024-05-23,Warning: High Temp,0.355479772037239,1
SHP-6273,49.94778244255625,1701.0971014126576,Sector_C,2024-07-18,Error: Pressure Drop,0.6676563103590707,1
SHP-6274,39.96726749452353,238.629945630109,Sector_D,2024-11-19,Warning: High Temp,0.8164903704008278,0
SHP-6275,56.28743550329212,70.52016091394964,Sector_B,2024-10-20,None,0.3579190331716413,0
SHP-6276,49.01856872800884,585.1337684454636,Sector_B,2024-08-20,None,0.9045634076634143,1
SHP-6277,62.86725297796123,1377.58157095299,Sector_A,2024-05-01,Error: Pressure Drop,0.39464447743208897,0
SHP-6278,33.50575232350022,1949.130831854417,Sector_D,2024-01-14,Error: Pressure Drop,0.578287422402905,0
SHP-6279,60.89860597685151,3528.226249304127,Sector_A,2024-06-06,Warning: High Temp,0.7602761710293218,0
SHP-6280,31.020428270750276,541.6365196026642,Sector_C,2024-10-28,Warning: High Temp,0.8546775860960268,1
SHP-6281,43.988553362682644,518.2196603877678,Sector_A,2024-04-04,Warning: High Temp,0.27488674985441497,0
SHP-6282,30.807417206925916,2478.191827266024,Sector_B,2024-08-23,Warning: High Temp,0.5190811764255693,1
SHP-6283,44.822597015745956,2166.294855976301,Sector_A,2024-10-14,None,0.7574284691465359,1
SHP-6284,,512.0010114148484,Sector_C,2024-07-05,None,0.6214955862020136,0
SHP-6285,58.017901790834564,1535.1542302730575,Sector_B,2024-03-02,None,0.8552524577889377,1
SHP-6286,57.98384322592616,2776.72092890458,Sector_C,2024-06-19,None,0.18587158546909854,0
SHP-6287,67.35851388167511,1594.456021861559,Sector_B,2024-08-11,None,0.880446575263891,1
SHP-6288,44.14313360548199,3579.0886763884555,Sector_A,2024-06-14,None,0.577506593342249,0
SHP-6289,55.726797664900126,1391.4917732922427,Sector_B,2024-07-28,None,0.9777841064211755,0
SHP-6290,64.13971760320938,625.9504043525562,Sector_A,2024-08-29,None,0.05782569768005674,1
SHP-6291,51.79503923610858,932.0927081992653,Sector_B,2024-02-25,Error: Pressure Drop,0.6434017372523487,0
SHP-6292,58.793813359177356,989.4421273504469,Sector_A,2024-07-23,None,0.029754697396265017,0
SHP-6293,68.68856347862159,700.6502450763754,Sector_C,2024-11-12,Error: Pressure Drop,0.32807670522150745,0
SHP-6294,57.28526809226297,62.13357376013272,Sector_D,2024-06-03,Warning: High Temp,0.01859832886870194,0
SHP-6295,42.04817475152489,1369.4500350278256,Sector_C,2024-06-26,None,0.0015602620788474075,1
SHP-6296,50.524564601608226,227.84843211974834,Sector_C,2024-03-30,None,0.6097038137498665,0
SHP-6297,48.89654280647995,882.1722944928787,Sector_A,2024-05-08,Warning: High Temp,0.34930415175715,1
SHP-6298,38.00041056777699,142.3261846725593,Sector_D,2024-12-30,None,0.3811654250613633,0
SHP-6299,38.84517563184012,123.91130848337735,Sector_B,2024-06-27,Warning: High Temp,0.3079036258751603,1
SHP-6300,60.93901985102454,1991.3798199090625,Sector_A,2024-03-28,Warning: High Temp,0.978958341575439,1
SHP-6301,55.96486981796389,364.12258573376954,Sector_D,2024-04-23,None,0.17173789616399437,1
SHP-6302,56.42693022728431,1388.659585464562,Sector_A,2024-12-26,None,0.3114410193894599,0
SHP-6303,53.011885208087705,2488.563313349476,Sector_B,2024-06-01,Warning: High Temp,0.21748394272135163,0
SHP-6304,50.54070098511937,167.6007527052658,Sector_A,2024-03-02,None,0.587548230086591,1
SHP-6305,43.57446892160877,5.7794125758959805,Sector_C,2024-12-31,Error: Pressure Drop,0.6777440245067922,0
SHP-6306,67.1306439352365,23.00566185428647,Sector_C,2025-01-01,None,0.7605573187582128,1
SHP-6307,51.531125392558614,555.4832643429214,Sector_B,2024-07-10,None,0.46037734034715705,0
SHP-6308,34.441664649507864,2323.6830531329724,Sector_A,2024-01-15,None,0.702792840192349,1
SHP-6309,45.75119335009941,569.7561809255911,Sector_B,2024-01-25,None,0.7990845038316657,0
SHP-6310,48.49661621174039,616.0052745967091,Sector_D,2024-08-21,None,0.6330635150197718,1
SHP-6311,49.44997666512762,1121.8958602008815,Sector_D,2024-01-28,None,0.5492034503000864,0
SHP-6312,61.07290152992897,5174.047712852673,Sector_B,2024-07-14,Error: Pressure Drop,0.8672490981524409,0
SHP-6313,48.52783868008427,604.4687580596251,Sector_D,2024-07-24,None,0.6316347243979381,1
SHP-6314,51.61238206218746,15.324912295476862,Sector_A,2024-05-04,Error: Pressure Drop,0.5300802476877244,1
SHP-6315,59.29502916265728,308.9561237980464,Sector_B,2024-09-29,Warning: High Temp,0.5823337883640808,0
SHP-6316,59.40774250760416,1282.9756121664545,Sector_B,2024-11-20,None,0.3612648329810739,1
SHP-6317,36.2226012203674,731.9199804153559,Sector_B,2025-01-01,Error: Pressure Drop,0.5546184984623104,0
SHP-6318,,475.9029119341803,Sector_C,2024-01-18,None,0.41860006986267884,1
SHP-6319,57.25654858033391,305.5378143162996,Sector_C,2024-04-15,None,0.9128152696095762,1
SHP-6320,69.2835704946036,491.9024079550541,Sector_B,2024-08-24,Error: Pressure Drop,0.9334727406693564,0
SHP-6321,50.08946163774495,183.2886069119128,Sector_C,2024-09-16,None,0.4744362231436131,1
SHP-6322,54.217309181554384,220.28391277762253,Sector_D,2024-09-15,Error: Pressure Drop,0.7072412455671828,1
SHP-6323,54.684741959507036,736.547869633668,Sector_D,2024-06-03,Warning: High Temp,0.6440898485805798,0
SHP-6324,52.20018430555696,3010.0574093129385,Sector_A,2024-11-19,None,0.7168816793056927,1
SHP-6325,34.86468326805836,1297.892437397602,Sector_A,2024-05-12,None,0.5613288819646142,1
SHP-6326,37.32247505333876,415.79225797289104,Sector_A,2024-08-19,None,0.6791150980200027,0
SHP-6327,46.58037690551289,490.5593293596839,Sector_C,2024-08-05,Warning: High Temp,0.5788907659382513,1
SHP-6328,37.94243690130484,449.3860397943825,Sector_D,2024-08-25,None,0.7137358317807719,1
SHP-6329,49.12556577347259,1055.7529689694718,Sector_B,2024-03-07,None,0.9160272536844453,1
SHP-6330,41.63066132659552,1851.6992167809685,Sector_C,2024-02-26,None,0.5557684517759113,0
SHP-6331,41.212457771242974,754.6009727401084,Sector_C,2024-01-05,Warning: High Temp,0.7834105719075363,1
SHP-6332,38.987502178841744,250.98462057047843,Sector_C,2024-10-25,None,0.35798854488785536,0
SHP-6333,49.60978712920447,2133.204918663389,Sector_C,2024-09-07,Warning: High Temp,0.1551902445941563,0
SHP-6334,56.67047997011524,95.95537334738971,Sector_C,2024-07-22,Warning: High Temp,0.8897355985106318,0
SHP-6335,53.2497708525146,271.0735259503078,Sector_D,2024-04-25,Error: Pressure Drop,0.709130551111646,0
SHP-6336,41.3096118110327,685.3407670579415,Sector_B,2024-05-10,None,0.18481199438035956,1
SHP-6337,69.63449360221695,163.13696091017675,Sector_A,2024-12-24,None,0.3552164641876181,0
SHP-6338,43.62696238453731,821.9267375689953,Sector_B,2024-07-09,None,0.3704702553619107,0
SHP-6339,54.896253347001085,398.7078981466362,Sector_C,2024-08-31,None,0.16233075689867715,0
SHP-6340,47.81429926525563,496.64127584628375,Sector_B,2024-01-18,None,0.08328675033832467,1
SHP-6341,59.476863690652046,593.878161417314,Sector_B,2024-11-19,None,0.29979274038905124,1
SHP-6342,46.26734760441681,1141.1321914170337,Sector_C,2024-07-12,Warning: High Temp,0.5919722519316543,1
SHP-6343,64.14828358477295,169.65515331055576,Sector_D,2024-06-03,Warning: High Temp,0.47377556461392434,1
SHP-6344,50.10181348145715,3442.649038718012,Sector_D,2024-03-14,Error: Pressure Drop,0.5016092388631626,1
SHP-6345,39.065926232460875,193.69495818844638,Sector_D,2024-09-03,None,0.29982592866146685,0
SHP-6346,51.40146317733204,263.1521533427823,Sector_D,2024-03-03,None,0.743821747385357,1
SHP-6347,56.107257327406444,1.7102850066738677,Sector_A,2024-01-07,None,0.8019268419808331,0
SHP-6348,47.74285347735348,3325.1483232616756,Sector_D,2024-11-25,None,0.8502336409689382,0
SHP-6349,52.75088070451483,585.245332851856,Sector_B,2024-07-08,None,0.5875093922769042,0
SHP-6350,60.26339682168357,810.3152396608454,Sector_B,2024-06-20,None,0.9047310228136681,1
SHP-6351,39.601128071877305,4182.529208695463,Sector_D,2024-03-31,None,0.1383726485927369,0
SHP-6352,43.489849671607814,1822.0999328171463,Sector_B,2024-09-11,None,0.6174015245594996,0
SHP-6353,57.6360985930807,2639.121746501224,Sector_D,2024-05-21,None,0.5617119325816889,0
SHP-6354,38.391078557497146,1610.8901348643847,Sector_B,2024-08-14,None,0.4435426145745237,1
SHP-6355,43.12245416961466,1034.968163843314,Sector_D,2024-07-22,Error: Pressure Drop,0.5486454378023949,0
SHP-6356,50.113560401437724,427.67991538186345,Sector_B,2024-05-31,None,0.06554596623786535,1
SHP-6357,61.32130360836051,243.86133235595688,Sector_B,2024-02-16,Error: Pressure Drop,0.7120327869339196,1
SHP-6358,54.37640234685233,550.8029997647394,Sector_B,2024-02-12,None,0.4615866707766534,1
SHP-6359,44.25863167372471,1878.792415178859,Sector_C,2024-02-06,None,0.8258095224261757,0
SHP-6360,39.394047758473214,3691.3942545823193,Sector_C,2024-06-18,None,0.7565161114636224,1
SHP-6361,50.29822815888861,2661.7525367099497,Sector_B,2024-02-05,Error: Pressure Drop,0.7578984646677936,1
SHP-6362,50.48506004134295,570.3483903803686,Sector_B,2024-10-29,None,0.2943642844973,0
SHP-6363,48.86904864239164,209.50593031864574,Sector_C,2024-05-08,None,0.6492220698812364,1
